"database_identifier"	"chemical_formula"	"smiles"	"inchi"	"metabolite_identification"	"mass_to_charge"	"fragmentation"	"modifications"	"charge"	"retention_time"	"taxid"	"species"	"database"	"database_version"	"reliability"	"uri"	"search_engine"	"search_engine_score"	"smallmolecule_abundance_sub"	"smallmolecule_abundance_stdev_sub"	"smallmolecule_abundance_std_error_sub"	"1012_P"	"1033_P"	"1058_P"	"1014_P"	"1035_P"	"1056_P"	"1016_P"	"1037_P"	"1018_P"	"1039_P"	"1050_P"	"1054_P"	"1010_P"	"1031_P"	"1052_P"	"1023_P"	"1046_P"	"1002_P"	"1044_P"	"1067_P"	"1004_P"	"1027_P"	"1006_P"	"1029_P"	"1048_P"	"1061_P"	"1042_P"	"1065_P"	"1021_P"	"1040_P"	"1019_P"	"1011_P"	"1034_P"	"1057_P"	"1013_P"	"1036_P"	"1055_P"	"1038_P"	"1017_P"	"1059_P"	"1030_P"	"1053_P"	"1032_P"	"1051_P"	"1009_P"	"1001_P"	"1068_P"	"1003_P"	"1024_P"	"1045_P"	"1066_P"	"1005_P"	"1026_P"	"1007_P"	"1049_P"	"1060_P"	"1043_P"	"1064_P"	"1020_P"	"1041_P"	"1062_P"
"ID_3644_OP"	""	""	""	"(S)-Reticuline | N-pantothenoyl-cysteine | N-((R)-Pantothenoyl)-L-cysteine | Cinnamoylcocaine | (S)-Reticuline | (R)-Reticuline | 5 |6 |8 |14-Tetradehydro-3 |6-dimethoxy-17-methyl-morphinan-4 |7-diol | Reticuline | Isosinomenine | N-[2-(4-Chloro-phenyl)-acetyl]-N'-(4 |7-dimethyl-quinazolin-2-yl)- | Penicillin V | xi-Anomuricine | Penicillin V | Penicillin X | Sinomenine"	"368.1256515"	""	"M+K | M+HCOOH+H | M+HCOOH+H | M+K | M+K | M+K | M+K | M+K | M+K | M+H | M+NH4 | M+K | M+NH4 | M+NH4 | M+K"	"1"	"218.1171888"	""	""	""	""	"3"	""	""	""	""	""	""	"18749.49219"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"11687.66113"	""	""	""	""	""	""	""	"50589.30859"	""	""	""	""	""	""	""	""	""	""	""	""	""	"49699.35547"	""	""	""	""	""	"599762.1875"	""	""	""	"57807.125"	""	""	""	""	""	""	""	"16000.85547"
"ID_3661_OP"	""	""	""	"GYKI 52466 | beta-Obscurine"	"311.1515978"	""	"M+NH4 | M+K"	"1"	"748.4421902"	""	""	""	""	"3"	""	""	""	""	""	""	"101366.2344"	"62205.99609"	"66466.17969"	"116942.9766"	"364111.0313"	"24995.30273"	"136640.0625"	"155705.9375"	"185843.3125"	"113531.0391"	"149535.3125"	"295002.5"	"365889.25"	"80683.9375"	"126924.2109"	"210717.8438"	"149448.0625"	"92819.98438"	"228679.9375"	"187181.3125"	"98945.77344"	"42270.08984"	"290909.2813"	"295630.4688"	"74095.625"	"100716.9844"	"268107.0313"	"415648.8125"	"106743.2656"	"124887.1875"	"297679.4063"	"135639.6719"	"66699.01563"	"94233.14063"	"82138.75781"	"141766.4063"	"461133.9688"	"279807.6875"	"373752.375"	"142187.6563"	"152289.1875"	"468106"	"195935.2031"	"319818.7813"	"89040.24219"	"259179.4844"	"255147.6563"	"139283.75"	"75615.78906"	"37047.86328"	"213238.7656"	"642899.9375"	"166455.2813"	"160134.9531"	"124555.7422"	"134761.9375"	"273516.8438"	"242916.4688"	"140057.9063"	"444579.5313"	"609823.5625"
"ID_369_OP"	""	""	""	"monofluoromethylornithine"	"212.1169862"	""	"M+HCOOH+H"	"1"	"304.1417988"	""	""	""	""	"3"	""	""	""	""	""	""	"25954.73242"	"19909.46289"	"85094.42969"	"3041.089844"	"1414241.75"	"364773"	"91614.78906"	"4780.101074"	"4386.592285"	"22523.04102"	"4337.039551"	"3935.467041"	"2809.295166"	"59717.43359"	"75563.77344"	"23221.49023"	"20226.82617"	"238264.0469"	"91394.21094"	"51236.28125"	""	"21334.71289"	"1946535"	"19385.83789"	"20349.64453"	"710620.625"	"334287.0938"	"51000.66797"	"101303.9063"	"160139.4844"	"20719.81445"	"45917.08984"	"149926.875"	"35883.02344"	"3965.585938"	"4632.599121"	"4801.890137"	"23387.46484"	"86666.28906"	"180589.9844"	"19387.81641"	"254419.0625"	"20521.51367"	"54020.82813"	"27446.42188"	"3551294"	"17734.13867"	""	"87006.51563"	"4818.052246"	"19082.5293"	""	"19188.55273"	"2358.328857"	"4402.968262"	"57325.32031"	"4601.759277"	"119636.2734"	"354742.2813"	"20913.36914"	"23012.02148"
"ID_37026_OP"	""	""	""	""	"408.7888894"	""	""	"1"	"1006.263663"	""	""	""	""	""	""	""	""	""	""	""	"24002.94141"	"13858.65723"	"27289.23047"	"23713.2793"	"26037.35547"	"31260.48828"	"16500.7207"	"14439.80469"	"23738.36328"	"16185.95508"	""	"28208.50195"	"27451.17773"	"12636.08594"	"13732.15137"	"49018.19141"	"18332.10938"	"19174.20117"	"15440.24512"	"18650.41602"	"21417.50195"	"16171.94238"	"14791.81348"	"21870.85547"	"24072.67578"	"16271.20801"	"24433.02734"	"21846.98242"	"29148.76758"	"21867.77344"	"8500.768555"	"12468.88867"	"27739.89648"	"15209.72461"	"30279.57813"	"20044.27539"	"19231.62109"	"16363.24316"	"17962.99414"	"17334.15234"	"12595.9834"	"13095.62402"	"33684.00391"	"44260.79297"	"20343.73633"	"20704.13477"	"23409.36523"	"40072.82031"	"22176.62305"	"25086.81836"	"18356.92773"	"10110.43262"	"15047.83789"	"19491.5293"	"14494.43457"	"20784.45508"	"17191.73633"	"23801.33984"	"17841.91797"	"16964.83203"	"14711.94336"
"ID_37050_OP"	""	""	""	"2alpha |3alpha-(Difluoromethylene)-5alpha-androstan-17beta-ol acetate"	"384.2724872"	""	"M+NH4"	"1"	"598.5716234"	""	""	""	""	"3"	""	""	""	""	""	""	"1689.229614"	"9638.838867"	"10306.35352"	"8271.68457"	"7435.593262"	"2447.943604"	"3867.306396"	"3139.812744"	"2828.871826"	"3391.484863"	"4342.162598"	"5525.819824"	"7503.952148"	"3085.635986"	"2054.854736"	"10409.76172"	"4436.383301"	"1921.006714"	"2257.679199"	"6997.992188"	"16030.12793"	"1146.196167"	"4797.504883"	"84343.64063"	""	"4506.118652"	"3833.215576"	"26671.45508"	"9220.396484"	"4110.578613"	"9912.37793"	"6638.581055"	"5151.278809"	"5407.944824"	"2714.848877"	"5495.483398"	"6328.192383"	"5062.94873"	"5544.943848"	"4044.236572"	""	""	"31705.27539"	"8287.423828"	"2539.016113"	"5982.631836"	"9863.275391"	"13720.99707"	"43760.78125"	"3522.539795"	"12239.28516"	"7570.064941"	"8561.209961"	"3465.767334"	"3475.734619"	"7029.871094"	"16417.54688"	"2335.788574"	"14375.71582"	"5782.452148"	"5421.334961"
"ID_3713_OP"	""	""	""	"4-Methylumbelliferone sulfate"	"274.0373168"	""	"M+NH4"	"1"	"428.4124958"	""	""	""	""	"3"	""	""	""	""	""	""	"592581.375"	"82464.875"	"219848.7344"	"195296.7344"	"37171.65625"	"84078.55469"	"464870.75"	"62929.85156"	""	""	"94966.23438"	"115191.6094"	"10161.65039"	"144683.0156"	"74612.21094"	""	"251530.875"	"45134.45703"	"60016.87109"	"81917.10938"	"174497.6719"	"334925.0625"	"293993.3438"	"30253.17969"	"49202.10156"	"25906.88281"	"470060.875"	"218670.3594"	""	"244331.9688"	""	""	"17742.7168"	"84446.17188"	"81045.54688"	"43684.97656"	"27103.08203"	"101434.5156"	"11330.22949"	"124589.6641"	"499721.6563"	"196089.6094"	""	"54415.48047"	"542123"	""	"103689.0156"	"538793.125"	""	"67996.25"	"107083.3359"	""	"188395.9219"	"106823.2734"	""	"77655.90625"	"111658.7891"	"18942.00391"	""	"224025.7656"	"179779.2656"
"ID_3715_OP"	""	""	""	"Putative lipoyltransferase 2 | mitochondrial | Dehydronuciferine | sarpagine | Sugar phosphate | Sinapine | Histamine H1 receptor | Cupreine | 4-DMA L-abrine | O-sinapoylcholine | Koenimbine | Sinapine | (-)-Apparicine | Melosatin B | Sarpagine"	"311.173871"	""	"M+K | M+NH4 | M+H | M+H | M+H | M+HCOOH+H | M+H | M+Na | M+H | M+NH4 | M+H | M+HCOOH+H | M+NH4 | M+H"	"1"	"252.0992469"	""	""	""	""	"3"	""	""	""	""	""	""	"144666.625"	""	""	""	"215412.9375"	""	"23043.56055"	""	""	""	"26359.20508"	"117174.2578"	"18116.64063"	"91032.48438"	"9777.836914"	""	""	"237769.125"	""	""	"161627.7188"	""	""	""	""	""	""	""	"141662.25"	""	"5958.515625"	"194718.6406"	"79203.20313"	""	"274000.0938"	""	"30621.69531"	"230625.1094"	"6657.754883"	""	"154085.0938"	"405777.5313"	"68549.07031"	""	""	"154314.3438"	""	""	"212365.0313"	""	""	"99833.10156"	"249229.0938"	"6018.852051"	"28749.94141"	""	"79585.19531"	"20669.80859"	""	""	""
"ID_3716_OP"	""	""	""	"11R-hydroxy-9 |15-dioxo-2 |3 |4 |5-tetranor-prostan-1 |20-dioic acid-d6"	"355.1634003"	""	"M+Na"	"1"	"134.1917698"	""	""	""	""	"3"	""	""	""	""	""	""	"150132.9375"	""	""	""	"25556.28711"	""	""	""	""	""	"9392.418945"	"27909.25781"	""	""	""	""	""	"17992.28125"	""	""	"155174.5156"	""	""	""	""	""	""	""	"46725.70313"	""	""	"34483.71094"	"8552.34668"	""	"39887.24609"	""	"7541.218262"	"35696.77344"	""	""	"13421.93262"	"16189.35352"	"60091.08203"	""	""	"16961.17969"	""	""	"510978.625"	""	""	"9653.99707"	"589380.0625"	""	""	""	"345812.375"	""	""	""	""
"ID_37202_OP"	""	""	""	"Glycolipid transfer protein | Glycolipid transfer protein | Galbeta-Cer(d18:1/24:1(15Z)) | N-(15Z-tetracosenoyl)-1-beta-glucosyl-sphing-4-enine"	"832.6597092"	""	"M+Na | M+Na | M+Na | M+Na"	"1"	"1105.492995"	""	""	""	""	"3"	""	""	""	""	""	""	"35147.39063"	"13384.28223"	"14200.84277"	"106265.9453"	"21807.99414"	"11616.90039"	"23129.65039"	"31373.23828"	"9832.639648"	"40819.39453"	"4919.93457"	"7442.89502"	"31279.27539"	"32797.95313"	"14947.05371"	"9503.174805"	"12290.31543"	"28265.18164"	"11766.80273"	"19376.71875"	"61052.38672"	"112928.3516"	"107031.25"	"25808.62109"	"14342.7627"	"12512.92188"	"8200.052734"	"16295.88379"	"35016.08984"	"11948.1377"	"12533.24414"	"9133.272461"	"33978.15625"	"48094.11328"	"9378.383789"	"9178.299805"	"35807.49609"	"35542.16406"	"2914.234375"	"20940.75"	"2775.729492"	"7881.740234"	"8971.783203"	"18705.75977"	"8613.820313"	"21060.33789"	"29001.62695"	"33501.72656"	"24084.94141"	"10262.2373"	"33252.84766"	"11301.99121"	"3663.851074"	"28033.6543"	"7404.952637"	"6684.818359"	"4280.05127"	"16662.94336"	"11211.73535"	"30943.64063"	"15348.70996"
"ID_37218_OP"	""	""	""	"4-Hydroxy-4-methylglutamate | N5-hydroxy-L-ornithine | aminoethylserine | 3-Keto-scyllo-inosamine"	"195.0977755"	""	"M+NH4 | M+HCOOH+H | M+HCOOH+H | M+NH4"	"1"	"481.6989491"	""	""	""	""	"3"	""	""	""	""	""	""	"18043.47852"	"17419.37109"	"27106.39648"	"17113.30859"	"26102.22656"	"29955.05078"	"22601.74414"	"20174.54492"	"16704"	"17310.66406"	"20892.24219"	"22473.93359"	"17542.0957"	"12516.53906"	"18070.97266"	"17122.66406"	"12584.27832"	"20667.15039"	"20737.25781"	"35007.41016"	"13878.33594"	"13476.50781"	"31293.84766"	"13673.57129"	"17331.86719"	"18995.15625"	"19425.17969"	"28204.53906"	"17223.47461"	"17120.23047"	"19365.47656"	"16116.38184"	"23654.46094"	"19906.11133"	"12941.98633"	"13975.01367"	"20896.81641"	"11204.65332"	"23226.17969"	"27495.71484"	"12084.03711"	"22124.62305"	"11807.29102"	"25913.69336"	"13846.87207"	"29868.40234"	"21597.56055"	"16646.62695"	"25887.2793"	"11042.47363"	"17371.61133"	"17350.28906"	"16533.94727"	"17324.25781"	"11324.6377"	"26902.46875"	"10029.35742"	"23440.90039"	"24574.36133"	"12868.5"	"18269.26758"
"ID_3727_OP"	""	""	""	""	"515.3680265"	""	""	"1"	"810.5918474"	""	""	""	""	""	""	""	""	""	""	""	"133992.9531"	"20649.66602"	"51539.86719"	"101986.8359"	"67408.58594"	"37835.43359"	"71559.39844"	"42170.85938"	"141318.1406"	"81929.61719"	"36047.46875"	"32232.16406"	"115776.7188"	"109786.375"	"30048.25977"	"77194.32031"	"53943.03125"	"60195.49219"	"50748.35547"	"87314.04688"	"67509.625"	"14824.51758"	"56326.85547"	"84465.39844"	"68833.25781"	"66784.14844"	"53141.51563"	"137384.4844"	"115668.8125"	"48971.93359"	"237084.6719"	"98266.75781"	"84403.66406"	"24813.51953"	"125819.7578"	"152589.3438"	"21329.53516"	"74539.26563"	"244130.2969"	"238973.0156"	"14465.02344"	"74906.32813"	"61929.71094"	"80434.46875"	"15930.30273"	"29116.37305"	"96293.21094"	"90193.41406"	"14738.78906"	"32168.89258"	"100155.3906"	"70437.07813"	"72287.29688"	"48114.54297"	"27556.32813"	"23571.41211"	"36398.02734"	"99745.78125"	""	"588300.125"	"142984.7188"
"ID_373_OP"	""	""	""	"Cytochrome P450 3A4 | 11-Hydroxytubotaiwine | Peroxisome proliferator-activated receptor delta | Sanguirubine | Chelilutine | 3-Hydroxyquinine"	"379.141503"	""	"M+K | M+K | M+NH4 | M+H | M+H | M+K"	"1"	"288.6294418"	""	""	""	""	"3"	""	""	""	""	""	""	"221230.6406"	""	""	""	""	""	""	""	""	"48851.21484"	"43816.15234"	""	""	""	""	""	""	""	""	""	"48387.12891"	""	""	""	""	""	""	""	"15956.55176"	""	""	"25402.58008"	""	""	"37842.38281"	""	""	"30994.47266"	""	""	""	""	"1074369.375"	""	""	""	""	""	"3152115.25"	""	""	""	"683710.375"	""	""	"28173.27148"	"3946035.25"	""	""	""	""
"ID_37311_OP"	""	""	""	""	"281.6611869"	""	""	"1"	"815.7604773"	""	""	""	""	""	""	""	""	""	""	""	"18260.16406"	"14585.52051"	"39887.42578"	"17477.16992"	"14080.62402"	"14367.6582"	"12813.75684"	"11706.76367"	"12623.66406"	"8038.37793"	""	"12110.36523"	"30657.89258"	"12557.31641"	"46794.00781"	"52848.49609"	"14056.21582"	"8912.650391"	"9849.365234"	"15003.86523"	"29081.4043"	"37817.16797"	"14473.70703"	"17455.54883"	"16251.91309"	"12116.65039"	"19797.44727"	"15608.58984"	"33376.21875"	"14156.24512"	"6039.67334"	""	"8761.819336"	"22178.35156"	"12920.5918"	"15298.54688"	"15038.41211"	"6720.75"	""	"13965.71094"	"8971.943359"	"14246.40332"	"18222.12695"	"10810.38672"	"26870.49805"	"7534.492676"	"21127.5625"	"21170.70117"	"39930.21094"	"15503.06055"	"16555.05664"	"19326.75"	"5824.629883"	"39126.70313"	"9850.735352"	"12572.17383"	"7913.70752"	"17373.23438"	"57990.57031"	"13281.19531"	"11278.72754"
"ID_3732_OP"	""	""	""	"Glycochenodeoxycholic acid 3-glucuronide | UDP glycosyltransferase 1 family polypeptide A7 | Hydroxydestruxin B"	"648.3341844"	""	"M+Na | M+Na | M+K"	"1"	"640.9250027"	""	""	""	""	"3"	""	""	""	""	""	""	"48788.67578"	"27418.29688"	"11202.97949"	"12433.24219"	"223248.6875"	"103947.4688"	"49336.71875"	"7137.008789"	"36967.87891"	"13265.90625"	"22433.8418"	"22733.69336"	"10322.81348"	"15779.99023"	"11141.07617"	"13900.78516"	"49159.81641"	"18758.92578"	"21038.12109"	"11604.63086"	"12009.54492"	"14133.15723"	"40990.72266"	"16436.11523"	"29761.29688"	"21171.17188"	"39318.85547"	"26666.48047"	"17412.97266"	"40352.81641"	"25403.16602"	"33353.33594"	""	"33715.96875"	"111051.3359"	"9644.267578"	"34832.51172"	"54142.53906"	"30288.01367"	"16089.40137"	"59543.43359"	"33367.65234"	"9979.413086"	"104941.9844"	"61270.17969"	"26010.26953"	""	"22072.13672"	"18407.4043"	"53186.74609"	"41375.85938"	""	"39796.50781"	"52791.24219"	"16506.25977"	"9142.663086"	"583559.375"	"10825.65039"	"371934.5938"	"32925.16016"	"12671.90723"
"ID_3777_OP"	""	""	""	"1-(9Z-octadecenoyl)-sn-glycero-3-phospho-(1'-myo-inositol)"	"616.3426029"	""	"M+NH4"	"1"	"762.2957945"	""	""	""	""	"3"	""	""	""	""	""	""	"95969.5625"	"15982.24023"	"149290.25"	"104253.0391"	"24709.95703"	"48992.84375"	"27137.80273"	"21457.70508"	"55756.50391"	"72514.63281"	"42781.20313"	"229835.9531"	"200451.4219"	"38931.5625"	"73273.83594"	"241119.375"	"37330.15625"	"44505.76563"	"28477.45313"	"51157.88672"	"256315.1719"	"190102.4531"	"73896.72656"	"301231.6875"	"58359.46094"	"58086.15234"	"103307.7109"	""	"122754.4609"	"84299.64844"	"45087.45313"	"14382.58594"	"59377.93359"	"235333.6094"	"64303.36328"	"99248.53906"	"130681.6094"	"63777.38672"	"9866.441406"	"58065.24219"	"40069.90234"	"53285.92969"	"576856.5625"	"19019.45313"	"83121.14063"	"30040.16602"	"48568.85938"	"52206.72266"	"274500.9688"	"26232.8418"	"28300.96289"	"70605.1875"	"5177.607422"	"48792.98828"	"40938.625"	"92886.3125"	"18387.20898"	"41992.18359"	"184349.9063"	"60679.55859"	"45968.04688"
"ID_3786_OP"	""	""	""	""	"690.0429011"	""	""	"1"	"507.0852918"	""	""	""	""	""	""	""	""	""	""	""	"93623.75"	"267904.9688"	"31558.4668"	"81452.16406"	"55101.44531"	"22264.32031"	"66073.625"	"69982.88281"	"143042.3438"	"50565.85547"	"29704.13477"	"76151.39844"	"48895.60156"	"44087.85938"	"28210.35156"	"58656.42969"	"82902.85156"	"34503.42188"	"60140.73047"	"127077.75"	"119608.5703"	"22379.20117"	"82100.4375"	"57059.51172"	"80656.67969"	"36423.82422"	"63750.59766"	"28423.19727"	"48206.65234"	"15819.71875"	"206107.4844"	"588023.5"	"31773.10938"	"34862.29688"	"72075.46094"	"38293.50391"	"72239.10156"	"78154.60938"	"146132.2031"	"47248.23438"	"101183.5703"	"44237.32422"	"47702.05469"	"38644.80859"	"97035.57031"	"35244.31641"	"55165.04297"	"51533.55859"	"47475.28125"	"41657.84766"	"50873.42969"	"55301.93359"	"111595.75"	"79658.41406"	"44454.94141"	"66039.19531"	"99048.32031"	"46333.01563"	"100105.3438"	"81250.85156"	"20623.64648"
"ID_37928_OP"	""	""	""	""	"558.4827799"	""	""	"1"	"917.4729686"	""	""	""	""	""	""	""	""	""	""	""	"25177.7793"	"20981.03125"	"12887.38965"	"26863.25977"	"20368.4082"	"10716.50098"	"17699.25195"	"24095.21094"	"30474.37305"	"30779.95117"	"14636.88574"	"10638.01563"	"18263.50586"	"17473.51953"	"17418.04297"	"16678.25586"	"9682.785156"	"53358.99609"	"29414.21289"	"26345.52539"	"21503.29297"	"30906.82227"	"48944.62109"	"39510.92578"	"16481.61523"	"15760.51074"	"12793.48926"	"16865.54883"	"21204.04883"	"11553.81738"	"36504.73047"	"26841.56055"	"13840.27637"	"33770.93359"	"17276.91992"	"17322.58984"	"18023.77344"	"27913.61719"	"17547.87695"	"20972.9668"	"18359.76563"	"14768.63477"	"16491.82813"	"12564.16992"	""	"23042.4668"	"29530.69922"	"19133.92969"	"16827.96484"	"19368.55469"	"23105.26563"	"24992.77148"	"19498.85742"	"21906.59375"	"21607.39258"	"10380.54297"	"22920.25"	"17824.35742"	"16703.57422"	"15909.04492"	"10589.09473"
"ID_3793_OP"	""	""	""	""	"533.6741608"	""	""	"1"	"542.900272"	""	""	""	""	""	""	""	""	""	""	""	"8915.095703"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"320884.3125"	""	""	""	""	""	""	""	""	""	""	""	""	""	"5634.48877"	""	""	""	""	""	"576777.625"	""	""	""	"90824.16406"	""	""	""	""	""	""	""	"67493.84375"
"ID_38_OP"	""	""	""	""	"152.0695469"	""	""	"1"	"133.4753493"	""	""	""	""	""	""	""	""	""	""	""	"85594.59375"	"144736.2188"	"198865.25"	"60644.28125"	"963532.4375"	"193813.9688"	"144368.8438"	"388840.4375"	"5782.319824"	"864463"	"155945.1406"	"284458.25"	"5594.387207"	"110304.4141"	"155669.9219"	"244800.5625"	"686042.6875"	"956690.5"	"4526238"	"118646.7656"	"6062.532715"	"7009.138184"	"67510.89063"	"5029.480957"	"1921785.625"	"371843.875"	"144716.8125"	"114365.6563"	"68856.35156"	"150197.5938"	"370232.3125"	"66733.95313"	"1433162.375"	"698985.75"	"4757325"	"137647.9063"	"142894.7031"	"4319938"	"58003.44531"	"1355668.5"	"1054924.625"	"147844.5"	"1.06E7"	"1913051.125"	"6377.281738"	"63427.09375"	"118962.0156"	"56323.97266"	"99421.1875"	"191387.7188"	"118343.2734"	"1432252.625"	"80220.61719"	"5925.402832"	"412939.1875"	"1300724.5"	"2.06E7"	"147094.0625"	"172921.875"	"2007953.75"	"591037.75"
"ID_38093_OP"	""	""	""	"Diacylglycerol kinase theta | 1-eicosanoyl-2-(9Z-tetradecenoyl)-glycero-3-phosphoethanolamine | 1-(11Z-eicosenoyl)-2-tetradecanoyl-glycero-3-phosphoethanolamine | 1-(9Z-nonadecenoyl)-2-pentadecanoyl-glycero-3-phosphoethanolamine | 1-nonadecanoyl-2-(9Z-pentadecenoyl)-glycero-3-phosphoethanolamine | 1-(9Z-hexadecenoyl)-2-octadecanoyl-glycero-3-phosphoethanolamine | 1-heptadecanoyl-2-(9Z-heptadecenoyl)-glycero-3-phosphoethanolamine | 1-(9Z-heptadecenoyl)-2-heptadecanoyl-glycero-3-phosphoethanolamine | 1-tetradecanoyl-2-(11Z-eicosenoyl)-glycero-3-phosphoethanolamine | 1-pentadecanoyl-2-(9Z-nonadecenoyl)-glycero-3-phosphoethanolamine | 1-(9Z-tetradecenoyl)-2-eicosanoyl-glycero-3-phosphoethanolamine | 1-(9Z-pentadecenoyl)-2-nonadecanoyl-glycero-3-phosphoethanolamine | 1-dodecanoyl-2-(11Z-docosenoyl)-glycero-3-phosphoethanolamine | 1-hexadecanoyl-2-(7Z-octadecenoyl)-sn-glycero-3-phosphoethanolamine | 1-hexadecanoyl-2-(9Z-octadecenoyl)-sn-glycero-3-phosphoethanolamine | 1-hexadecanoyl-2-(11Z-octadecenoyl)-sn-glycero-3-phosphoethanolamine | 1-(9Z-octadecenoyl)-2-hexadecanoyl-sn-glycero-3-phosphoethanolamine | 1-(11Z-docosenoyl)-2-dodecanoyl-glycero-3-phosphoethanolamine | 1-octadecanoyl-2-(9Z-hexadecenoyl)-glycero-3-phosphoethanolamine | 85 kDa calcium-independent phospholipase A2 | 1-hexadecanoyl-2-(9Z-pentadecenoyl)-glycero-3-phosphocholine | 1-(9Z-hexadecenoyl)-2-pentadecanoyl-glycero-3-phosphocholine | 1-(9Z-pentadecenoyl)-2-hexadecanoyl-glycero-3-phosphocholine | 1-(9Z-octadecenoyl)-2-tridecanoyl-glycero-3-phosphocholine | 1-(9Z-heptadecenoyl)-2-tetradecanoyl-glycero-3-phosphocholine | 1-tridecanoyl-2-(9Z-octadecenoyl)-glycero-3-phosphocholine | 1-tetradecanoyl-2-(9Z-heptadecenoyl)-glycero-3-phosphocholine | 1-(9Z-tetradecenoyl)-2-heptadecanoyl-glycero-3-phosphocholine | 1-dodecanoyl-2-(9Z-nonadecenoyl)-glycero-3-phosphocholine | 1-(9Z-nonadecenoyl)-2-dodecanoyl-glycero-3-phosphocholine | 85 kDa calcium-independent phospholipase A2 | 85 kDa calcium-independent phospholipase A2 | Phospholipase D1 variant | Phospholipase D1 variant | 85 kDa calcium-independent phospholipase A2 | 85 kDa calcium-independent phospholipase A2 | Phospholipase D1 variant | 1-hexadecanoyl-2-(14-pentadecenoyl)-sn-glycero-3-phosphocholine | 1-heptadecanoyl-2-(9Z-tetradecenoyl)-sn-glycero-3-phosphocholine | 1-pentadecanoyl-2-(9Z-hexadecenoyl)-sn-glycero-3-phosphocholine | Phospholipase D1 variant | 85 kDa calcium-independent phospholipase A2 | 1-16:0-2-18:1-phosphatidylethanolamine | 1-hexadecanoyl-2-(11Z |14Z-eicosadienoyl)-glycero-3-phosphate | 1-tetradecanoyl-2-(13Z |16Z-docosadienoyl)-glycero-3-phosphate | 1-(9Z-tetradecenoyl)-2-(11Z-docosenoyl)-glycero-3-phosphate | 1-octadecanoyl-2-(9Z |12Z-octadecadienoyl)-sn-glycero-3-phosphate | 1-(11Z |14Z-eicosadienoyl)-2-hexadecanoyl-glycero-3-phosphate | 1-(11Z-eicosenoyl)-2-(9Z-hexadecenoyl)-glycero-3-phosphate | 1-nonadecanoyl-2-(9Z |12Z-heptadecadienoyl)-glycero-3-phosphate | 1-(9Z-nonadecenoyl)-2-(9Z-heptadecenoyl)-glycero-3-phosphate | 1-(9Z-heptadecenoyl)-2-(9Z-nonadecenoyl)-glycero-3-phosphate | 1-(9Z-hexadecenoyl)-2-(11Z-eicosenoyl)-glycero-3-phosphate | 1-(9Z |12Z-heptadecadienoyl)-2-nonadecanoyl-glycero-3-phosphate | 1 |2-di-(9Z-octadecenoyl)-sn-glycero-3-phosphate | 1-(9Z |12Z-octadecadienoyl)-2-octadecanoyl-glycero-3-phosphate | 1-(13Z |16Z-docosadienoyl)-2-tetradecanoyl-glycero-3-phosphate | 1-(11Z-docosenoyl)-2-(9Z-tetradecenoyl)-glycero-3-phosphate | 9-Octadecenoic acid 1-[(phosphonoxy)methyl]-1 |2-ethanediyl ester | Uteroglobin | Group XV phospholipase A2 | Diacylglycerol kinase theta | Diacylglycerol kinase theta | Diacylglycerol kinase theta | Diacylglycerol kinase theta | 1-Hexadecanoyl-2-(9Z-octadecenoyl)-sn-glycero-3-phosphoethanolamine"	"718.5349377"	""	"M+NH4 | M+H | M+H | M+H | M+H | M+H | M+H | M+H | M+H | M+H | M+H | M+H | M+H | M+H | M+H | M+H | M+H | M+H | M+H | M+H | M+H | M+H | M+H | M+H | M+H | M+H | M+H | M+H | M+H | M+H | M+H | M+H | M+H | M+H | M+H | M+H | M+H | M+H | M+H | M+H | M+H | M+H | M+H | M+NH4 | M+NH4 | M+NH4 | M+NH4 | M+NH4 | M+NH4 | M+NH4 | M+NH4 | M+NH4 | M+NH4 | M+NH4 | M+NH4 | M+NH4 | M+NH4 | M+NH4 | M+NH4 | M+H | M+H | M+NH4 | M+NH4 | M+NH4 | M+NH4 | M+H"	"1"	"935.8630923"	""	""	""	""	"3"	""	""	""	""	""	""	"11932.00586"	"11025.91211"	"7772.669434"	"9828.65332"	"13761.9375"	"3484.442871"	"8518.255859"	"14878.25391"	"5449.541504"	"33687.39844"	"31681.92188"	"6822.190918"	"3386.705811"	"22112.57422"	"12099.19238"	"4100.202637"	"7810.469238"	"17715.01172"	"7681.612305"	"23468.38867"	"9987.558594"	"15734.29102"	"43056.35156"	"18405.04688"	"3871.728271"	"6371.102051"	"5087.733887"	"13407.22168"	"3964.422607"	"15778.2959"	"16087.0127"	"14784.06641"	"6614.158691"	"12071.47363"	"9565.956055"	"7416.925781"	"7956.162109"	"12402.55078"	"18283.30469"	"12426.42676"	"15755.43945"	"14919.95898"	"4572.820313"	"21206.09961"	"15536.99805"	"20534.4043"	"7796.403809"	"4677.074707"	"3155.172363"	"4906.92041"	"11594.89648"	"17121.64063"	"7025.915039"	"12684.46191"	"19378.26172"	"6081.397461"	"6740.518066"	"9837.874023"	"36815.59766"	"7983.140137"	"10653.84961"
